id,tags,templates
229,Marketing_Follow_up,"
Hi [prospect],
You [previously downloaded or read X piece of content/likely deal with Y problem/belong to Z industry], so you might get value from this blog post my company just published: [title].
If you’re in a rush and can’t read it all, [tip, section X] seems like it’d be particularly useful for [company].
Best,
[Your name]
"
230,Marketing_Follow_up,"
Hi Amanda,
You previously downloaded our guide to designing an intranet, so you might get value from this blog post my company just published containing interviews with the winners of Nielsen’s 10 Best Intranets of 2016 awards.
If you’re in a rush and can’t read it all, example #4 seems like it’d be particularly useful for Cloudius, since it features another energy firm.
Best,
Julian
"
231,Marketing_Follow_up,"
Hi [prospect],
What are you doing on [date]? Noticed [event] will be taking place in your area — it seems like a great fit for you because [value of event].
Here’s the link to the website if you want to check it out: [link].
Best,
[Your name]
"
232,Marketing_Follow_up,"
Hi Jon,
What are you doing on October 3? Noticed there’s an IT professionals meetup on that day in Framingham — it seems like a great opportunity to network and potentially recruit more folks for Kerchief.
Here’s the link to the website if you want to check it out: [link].
Best,
Harold
"
233,Marketing_Follow_up,"
Hi [prospect],
Last time we spoke, you mentioned you’re currently focused on [improving X/solving Y/refining Z]. Would you like to attend the [webinar/event] that [rep’s company] is hosting?
The speakers, [name] and [name], will be delving into [topic 1 and topic 2].
It’s taking place on [date] — here’s the link to sign up.
I hope to see you there.
Best,
[Your name]
"
234,Marketing_Follow_up,"
Hi June,
Last time we spoke, you mentioned you’re currently focused on incorporating iPads into the classroom. Would you like to attend the webinar that CurrentFront is hosting?
The speakers, Hakan Staff from Harvard University and Sheila Thomas from Yale University, will be delving into tech-based learning models.
It’s taking place on January 14 — here’s the link to sign up.
I hope to see you there.
Best,
Yusef
"
235,Marketing_Follow_up,"
Hey [prospect],
Judging by your [LinkedIn/Twitter/other social network] account, you’ve got a great eye for industry content. The [article/ebook/podcast] you posted about X was especially useful.
Have you heard of [related publication/book/newsletter/podcast]? If you liked X, you’ll probably enjoy Y. I recommend starting with [issue/chapter/edition/episode] Z: [linked].
Let me know what you think,
[Your name]
"
236,Marketing_Follow_up,"
Hey Terry,
Judging by your LinkedIn account, you’ve got a great eye for industry content. The podcast you posted about the rise of consumer loyalty programs was especially useful.
Have you heard of the Blue Matter podcast? If you like Shop It To Me, you’ll probably enjoy Blue Matter. I recommend starting with the episode on in-store promotions.
Let me know what you think,
Darcy
"
237,Marketing_Follow_up,"
Hi [prospect],
I saw that [competitor] has been doing well in [X area] lately. Do you have any plans in place for addressing it?
I have some ideas — if you want to hear them, let’s schedule a call.
Best,
[Your name]
"
238,Marketing_Follow_up,"
Hi Sean,
Gladup has been aggressively hiring new developers. The last time we spoke, you mentioned that you’re also trying to grow your team — do you have any plans in place for remaining competitive in the Chicago area?
I have some ideas — if you want to hear them, let’s schedule a call.
Best,
Sarah
"
239,Marketing_Follow_up,"
Hi [prospect],
I haven’t heard back from you, so you must be busy or no longer interested in [achieving X]. Mind if I close your file?
Thanks,
[Your name]
"
240,Marketing_Follow_up,"
Hi Liam,
I haven’t heard back from you, so you must be busy or no longer interested in expanding to the San Jose area. Mind if I close your file?
Thanks,
Kevin
"
241,Marketing_Follow_up,"
Hey [client],
Since you work in [X role or industry], you might be interested in this article about [X role or industry]. The author makes an interesting point about [detail of article].
Have you considered any changes related to [topic of article]?
Best,
[Your name]
"
242,Marketing_Follow_up,"
Hey Calum,
Since you work in home security, you might be interested in this New York Times article about new “smart security systems. The author makes an interesting point about property owners’ increasing vulnerability to hackers.
Has your firm considered any changes related to hacking?
Best,
Claire
"
243,Marketing_Follow_up,"
Hey [client],
Excellent post on [topic]. Your [comment/suggestion/insight] on X stood out for [reason].
Have you considered writing about Y as a follow-up post?
Best,
[Your name]
"
244,Marketing_Follow_up,"
Hey Dave,
Excellent post on the state’s real estate market. Your argument that restaurants are driving the local retail landscape was particularly persuasive — most investors aren’t looking carefully enough at those stats.
Have you considered writing about the generational shift into cities as a follow-up post?
Best,
Sarek
"
245,Marketing_Follow_up,"
Hi [client],
I revisited one of your older blog posts about [X subject] earlier today. I was impressed by how relevant, comprehensive, and compelling it still is. It really speaks to your understanding of [Y overarching topic].
I was wondering if we could find some time to reconnect and see how your perspective on the topic has developed since the post was published.
Best,
[Your name]
"
246,Marketing_Follow_up,"
Hi David,
I revisited one of your older blog posts about unikernels, containers, and the future of microservices architectures earlier today. I was impressed by how relevant, comprehensive, and compelling it still is. It really speaks to the your understanding of virtualization.
I was wondering if we could find some time to reconnect and see how your perspective on the topic has developed since the post was published.
Best,
Jenny
"
247,Marketing_Follow_up,"
Hi [prospect],
Last time we spoke, you mentioned you’re currently focused on [improving X/solving Y/refining Z]. Would you like to attend the [webinar/event] that [rep’s company] is hosting? The speakers, [name] and [name], will be delving into [topic 1 and topic 2].
It’s taking place on [date] — here’s the link to sign up.
I hope to see you there.
Best,
[Your name]
"
248,Marketing_Follow_up,"
Hi June,
Last time we spoke, you mentioned you’re currently focused on incorporating iPads into the classroom. Would you like to attend the webinar that CurrentFront is hosting? The speakers, Hakan Staff from Harvard University and Sheila Thomas from Yale University, will be delving into tech-based learning models.
It’s taking place on January 14 — here’s the link to sign up.
I hope to see you there.
Best,
Yusef
"
249,Marketing_Follow_up,"
Hi [prospect],
The clients I work with are often face [business challenge]. Has [company] experienced anything similar?
If so, I have several ideas that might help — like [tip #1]. If you’d like to hear more, I’m free for a call on [date and time] or [date or time].
Best,
[Your name]
"
250,Marketing_Follow_up,"
Hi Hayle,
The clients I work with are often struggling to find creative, low-cost ways of engaging with their local communities. Has Shake Advertising experienced anything similar?
If so, I have several ideas that might help -- like organizing an employee volunteer program. If you’d like to hear more, I’m free for a call on Thursday at 4 p.m. or Friday at 10:30 a.m.
Best,
Claire
"
251,Marketing_Follow_up,"
Hi [prospect],
Just wanted to follow up in case this email got buried.
Thanks,
[Your name]
"
252,Marketing_Follow_up,"
Hi Rania,
Just want to follow up in case this email got buried.
Thanks,
Jeff
"
253,Marketing_Follow_up,"
Hey [prospect],
Are you still interested in achieving X goal? [Customer] saw [results] by trying [suggestion]. Might be worth a try for [prospect’s company].
If you’d like to know exactly how [customer] did it, we can set up a call on [date and time] or [date and time].
Best,
[Your name]
"
254,Marketing_Follow_up,"
Hey Susan,
Are you still interested in decreasing employee absenteeism? Full Trade raised team-wide attendance by 5% in three months by tying performance pay to attendance. Might be worth a try for Beeline.
If you’d like to know the specifics of Full Trade’s program, we can set up a call on Tuesday at 11 a.m. or Wednesday at 4 p.m.
Best,
Gary
"
255,Marketing_Follow_up,"
Hi [client],
It’s been a while since we’ve talked. There have been some big shifts and shake ups in [X industry] since we last spoke, [including Y event]. I think it would be great if we could find some time to discuss how [X industry/their business is changing].
I’ve attached a link to my calendar. Let me know a good time for us to hop on a call.  
Best,
[Your name]
"
256,Marketing_Follow_up,"
Hi Andy,
It’s been a while since we’ve talked. There have been some big shifts and shake ups in cybersecurity since we last spoke — particularly CCPA finally going into effect. I think it would be great if we could find some time to discuss what this means for smaller cybersecurity consulting firms like yours and the industry as a whole.
I’ve attached a link to my calendar. Let me know a good time for us to hop on a call. 
Best,
[Your name]
"
257,Marketing_Follow_up,"
Hi [prospect],
Congratulations on your promotion to [role]. You’ve done some impressive things in your tenure at [company] — including [achievement 1] and [achievement 2] — so it’s well-deserved.
Have you put any thought into how you’ll achieve [business goal]? I have a few suggestions.
Best,
[Your name]
"
258,Marketing_Follow_up,"
Hi Emily,
Congratulations on your promotion to editor-in-chief. You’ve done some impressive things in your tenure at Fantasia — including raising print circulation and rolling out a virtual reality program — so it’s well-deserved.
Have you put any thought into how you’ll find VR specialists? I have a few suggestions.
Best,
Andy
"
259,Marketing_Follow_up,"
Hi [prospect],
In [month, year], we talked about your difficulties with [pain point], and how [offering] could help [achieve specific goal] over [specific timeframe].
I know there have been a few changes at [prospect’s company] since then — are you interested in doubling down on [goal] again?
Best,
[Your name]
"
260,Marketing_Follow_up,"
Hi Jody,
In February, we talked about your difficulties with inefficient driver routes, and how the MPH software could help reduce team mileage by 30% and improve worker retention by 5% in 6 months.
I know there’s been a few changes at Jantam since then — are you interested in doubling down on this efficiency again?
Best,
Todd
"
261,Marketing_Follow_up,"
Hi [prospect],
Congratulations on your new role at [new company]. At your old company you made [X innovative move] that really helped [Y metric]. When I previously spoke with someone at your company, they were doing things [X way] — how are you thinking about this strategy?
Best,
[Your name]
"
262,Marketing_Follow_up,"
Hi Sheryl,
Congratulations on your new role at Waypointer. At your old company you completely revamped the mid-market strategy — doubling your revenue from that channel. When I previously spoke with someone at your company, they were focusing on enterprise deals. How are you thinking about Beanery’s mid-market approach going forward?
Best,
Jose
"
263,Marketing_Follow_up,"
Hey [prospect],
Since the last time [we talked, I reached out], you’ve closed a/an $X round of funding. Congratulations! This is probably one of the busiest periods of your company’s life — have you thought about how you’ll [accomplish X goal]?
If that’s on your agenda, let’s set up a quick call. I have a few ideas that may help.
Best,
[Your name]
"
264,Marketing_Follow_up,"
Hey Vincent,
Since the last time I reached out, you’ve closed a $5M round of funding. Congratulations! This is probably one of the busiest periods of your company’s life — have you thought about how you’ll scale your onboarding process?
If that’s on your agenda, let’s set up a quick call. I have a few ideas that may help.
Best,
Simon
"
265,Marketing_Follow_up,"
Hi [prospect],
Congratulations on the creation of [role related to your product]. Usually this means [business goal] is now a priority.
I thought you might be interested in finding out how we helped [similar company] get going quickly in their new direction – without any of the typical glitches.
If you’d like to learn more, let’s set up a quick call. How does [date and time] look on your calendar?
Best,
[Your name]
"
266,Marketing_Follow_up,"
Hi Rafael,
Congratulations on the creation of a branded content role. Usually this means securing corporate partnerships is now a priority.
I thought you might be interested in finding out how we helped May Media establish guidelines and price points while generating interest with their target partners.
If you’d like to learn more, let’s set up a quick call. How does July 30th at 2:30 p.m. look on your calendar?
Best,
Gina
"
267,Marketing_Follow_up,"
Hey [prospect],
It’s been a month since you signed on with [competitor]. How are things going?
Best,
[Your name]
"
268,Marketing_Follow_up,"
Hey Shawn,
It’s been a month since you signed on with Toejam. How are things going?
Best,
Huck
"
269,Marketing_Follow_up,"
Hi [prospect],
Last time we chatted, you mentioned your contract with [competitor] is winding down in [month]. How’s everything going with [product]?
Also, I came across a [blog post/ebook/guide] on [topic] you might find helpful: [link].
Looking forward to hearing from you,
[Your name]
"
270,Marketing_Follow_up,"
Hi Ethan,
Last time we chatted, you mentioned your contract with Banyan is winding down in June. How’s everything going with their platform?
Also, I came across a post on Google Chrome keyboard shortcuts your team might like — know you guys are big Chrome fans [link].
Looking forward to hearing from you,
Shruthi
"
271,Formal_Drip_emails_opens,"
Hello,
I see that you recently downloaded our customer case study featuring [Customer name]. I hope you found it helpful.
I thought you might also like this blog post on ""Six Simple Things SMBs Can Do Today to Make Tax Season Painless.""
Let me know what you think.
Regards,
[Your name]
"
272,Formal_Drip_emails_opens,"
Hi [Prospect],
My name is [Name], and I'm the founder at Shipping Company. We work with organizations like Sears and Target to hold FedEx and UPS accountable.
We track all your shipments, identify late deliveries, and file claims on your behalf. You only pay when package tracking is credited to your account.
What would be the best way to get 15 minutes on your calendar to explore if this would be valuable to [Company]?
Best,
[Your name]
"
273,Formal_Drip_emails_opens,"
Hi [Prospect],
My company, [Shipping Company], gives you real-time visibility into your shipments, lets you know when any have been delivered late, and tracks packages on your behalf.
You pay for performance, so if we don't save you money, we don't get paid. Who would be the best person to speak with at [Company]?
Best,
[Your name]
"
274,Formal_Drip_emails_opens,"
Hi [Prospect],
I wanted to make sure you saw my earlier message. I'd like to learn about the pains of package tracking at [Company].
If you are the appropriate person to speak with, what does your calendar look like early next week? If not, who do you recommend I talk to?
- [Your name]
"
275,Formal_virtual_assistant,"
Hi [First name]
I’m putting some finishing touches on this project and I need your help. Here’s what I’ve got so far: [Insert project description].
Here are a few things I need your help with:

[Example 1]
[Example 2]
[Example 3]

Could you have this completed within the next 48 hours? If you have any questions, please let me know. I’m happy to jump on a quick phone call to tell you more.
Thank you, [Your name]
"
276,Formal_virtual_assistant,"
Hello [Assistant name],
I have a trip coming up that I’d like some help booking. I’ll need a round-trip flight from [departure city] to [arrival city] as well as a hotel and car rental. Here are some details:
Flight details:

Departing flight - [departure city] to [arrival city] on [date] - I need to arrive by [time].
Returning flight - [departure city] to [arrival city] on [date] - I need to arrive by [time].

I prefer the lowest price, followed by these preferences:

Non-stop flight (required)
Aisle seat (preferred)
American Airlines (preferred)

Hotel details:

Three- or four-star hotel with good reviews (please use TripAdvisor.com to validate for good reviews).
Cost should stay between $175 and $225 per night.
Hotel should be located within 5 miles of [address I’m visiting].

Car rental details:

Please use a dealership at the airport, so I can pick up and drop off the car there.
Please book a Toyota Camry or Honda Civic (if those aren't available, choose something at a similar price) for my total length of stay in the arrival city.

Please respond within 24 hours of the three best package deals for flight + hotel + car rental, which meets these requirements.
Thank you, [Your name]
"
277,Formal_virtual_assistant,"
Hello [Assistant name],
I need the following health appointments scheduled this month, located within [number] miles of [address].

[First appointment] (ex. vision, chiropractic, dental, doctor, etc.)
[Second appointment]
[Third appointment]

Here are the dates and times I’m available:

March 9-11, 13, 16-17, 19-20
7 a.m. - 10 a.m., 3 p.m. - 7 p.m. (EST)

I don’t have these healthcare providers established yet, so I’ll need someone who covers my insurance. Please use the following steps to find a doctor who accepts my coverage:

Look up doctors www.findadoctor.bluecrossma.com who accept my insurance - [insert insurance provider].
After you find doctor’s through that website, look at Yelp.com for doctors who have at least 3 ratings at 3.5 star or above.
Schedule an appointment with doctors who are available for those dates.
Put the appointment on my calendar and send me an email to confirm the details.

Thank you, [Your name]
"
278,Formal_virtual_assistant,"
Hi [Assistant name],
Can you please coordinate with [First Name #1] and [First Name #2] for a date and time that works for all of us to have a conference call next week? Here are the details:

[First Name #1]’s email address is [email address]
[First Name #2]’s email address is [email address]

Once you found a time that works for all of us, please set up a conference call, invite us all via email, add the call to my calendar, and have your conference caller connect us all at that time.
Thank you, [Your name]
"
279,Formal_virtual_assistant,"
Hello [Assistant name],
Can you please make this change? I need to … [Insert problem description]. Here is my account number:

Time Warner - XXX XXX XXX
Westfield Gas and Electric - XXX XXX XXX
Chase - XXX XXX XXX
Capital One - XXX XXX XXX
Fidelity - XXX XXX XXX
Allstate - XXX XXX XXX

You can patch me in on my cell phone for security verifications if needed. When completed, please email me a confirmation with the company that you’ve made the change.
Thank you, [Your name]
"
280,Formal_virtual_assistant,"
Hi [First name],
Thanks for the message -- it’s nice to hear from you. Unfortunately, I'm swamped right now and can't meet.
Let’s touch base again in six months when things have settled down. Thanks again for reaching out, and best of luck.
Sincerely, [Your name]
"
281,Formal_virtual_assistant,"
Hey [First name],
I’m open to discussing this, but two questions:

Is this urgent?
Is it directly related to our current team quarterly goals?

If no to both, let’s hold off on discussing this until our weekly scheduled meeting.
If yes to both, great. Just send a calendar invite and email an agenda five minutes before our meeting.
Best,[Your name]
"
282,Sales_fall_sales,"
… is going into January without a solid plan for your [marketing, sales, recruiting, lead gen, etc.] strategy.
Have you figured out how [company] will hit its [traffic, revenue, new hire, leads] goals yet?
I can share how organizations like [customer #1] and [customer #2] achieved X and Y [relevant results]. If you’re interested, book some time on my calendar here: [Link to Meetings tool.]
Looking forward to hearing from you,
[Your name]
"
283,Sales_fall_sales,"
Hey [prospect name],
This time of year, you can’t go five minutes without hearing about the leaves changing. (Or at least here in [location] -- not sure if it’s the same in [prospect’s town].)
But the foliage isn’t the only thing changing. There have been a lot of new developments in [industry, product type, related legislation] lately, and it seems like many people aren’t sure how to respond.
I’ve got some ideas for how [prospect’s company] can take advantage of this transformation and come out ahead. If you want to hear them, grab some time on my calendar here: [Link to Meetings tool.]
Promise I won’t make any more corny fall jokes,
[Your name]
"
284,Sales_fall_sales,"
Hi [customer],
Wanted to shoot you a quick note to say I’m thankful you chose to work with [me, X company]. Your business means a lot, and it’s great to see your results so far. If you have any questions, concerns, or just want to talk about [mutual interest], you know where to find me.
Best,
[Your name]
"
285,Sales_fall_sales,"
… Hey, no one can accuse them of not being ready for Q4.
It might feel too early to start planning for [upcoming year], but the way you kick off in January sets the tone for the rest of the year.
As you’re thinking about goals, milestones, and the tools it will take to achieve them, I hope you’ll consider [company name]. We’ve helped businesses like [customer #1] and [customer #2] excel at [result], and I already have a few ideas about how we can help [prospect’s company].
If you’re interested in hearing what I’ve put together, you can book some time on my calendar here: [Link to Meetings tool.]
Here’s hoping your neighbor’s giant blow-up skeleton comes down as early as it went up.
[Your name]
"
286,Sales_fall_sales,"
… It’s the holidays, and I’m here to help you get ready.
Hi [prospect name],
I know businesses like [prospect’s company] rely on an all-hands-on-deck approach to the holiday season. I’d like to tell you how I can help maximize those efforts and lighten your collective load.
Companies like [company #1] and [company #2] have seen [% increase] in [relevant metric] after using [your company]. If you’re interested in learning how we can help with the heavy lifting this year, book some time on my calendar here: [Link to Meeting tool.]
Here’s to making your holiday season less like a scene from The Shining.
[Your name]
"
287,Sales_fall_sales,"
Hi [prospect name],
Whether you live for this sweet scent or run from it like you’re being chased by a mob of pumpkin-headed zombies, it represents the start of a new season.
It’s been awhile since we touched base, so I thought see if [goal, metric, product/service] is a priority as you’re planning for [upcoming year]. If so, I’d love to restart our conversation about how [your company] can help [prospect’s company] achieve [relevant benefit]. You can grab time on my calendar here: [Link to Meeting tool.]
Hope to connect soon,
[Your name]
"
288,Sales_fall_sales,"
Hi [prospect name],
It’s been a while since we touched base. If [relevant benefit, metric, product/service] is still a priority for you, I’d love to discuss next steps. You can schedule some time on my calendar here: [Link to Meeting tool.]
If [your company] isn’t a good fit right now, that’s OK too. Let me know if you’d like to reconnect in the future.
Best,
[Your name]
"
289,Sales_fall_sales,"
Hi [Prospect name],
I rang (XXX) XXX-XXXX at 2:00 PM today and got your voicemail. We planned to discuss X, Y, and Z during today’s call, so here are a few of our latest blog articles on these topics. I hope they’re as tempting as that Halloween candy you’re trying not to break into.

Link or file to piece #1
Link or file to piece #2
Link or file to piece #3

Are you free this Thursday or Friday for our call? Here’s a [Link to Meetings tool] that should make it easy to select an available time.
Look forward to connecting,
[Your name]
"
290,Sales_fall_sales,"
Hi [Prospect name],
Fall is just around the corner and it’s time to prepare for Q4. You recently expressed interest in [product name], so here’s a [case study, ebook, blog post] on [topic] you might find valuable in solving for [X goal].
When do you have time to connect this week to see if [product name] is a good fit for [prospect’s company]? My calendar is available here to book: [Link to Meetings tool]
Best,
[Your name]
"
291,Service_Welcome,"
Hi [FIRST NAME],
Thanks for signing up for an account with [COMPANY NAME]. It's our mission to [COMPANY MISSION/PRODUCT VALUE PROPOSITION].
With your new [COMPANY NAME] account, you'll get:

[TOOLS]
[BENEFITS]
[CUSTOMER SUPPORT]

If you haven't already done so, be sure to complete your profile and add your [CUSTOMER PREFERENCES] so we can send you content and resources that will help you get started.
We recommend new customers check out the following resources:

[BLOG POST]
[EBOOK]
[VIDEO]

For customer support, don't hesitate to reach out to us via phone [NUMBER], email [ADDRESS], or live chat [CLICK-TO-CHAT].
Be sure to follow us on [SOCIAL LINKS] to get the latest updates from us!
Cheers, [YOUR NAME]
"
292,Service_Welcome,"
Hi [FIRST NAME],
Thanks for signing up with us to use [PRODUCT]. My name is [YOUR NAME], and I'm your point-of-contact for getting up-and-running using the tool. I wanted to touch base to see if you'd tried logging in and getting familiar with [TOOL], and if you had any questions.
New users typically find these resources helpful for getting going:

[SETUP GUIDE]
[HOW-TO VIDEOS]
[COMPANY BLOG]

If you haven't already done so, be sure to complete your profile and add your [CUSTOMER PREFERENCES] so we can send you other content and resources that will help you get started. Most customers find success by logging into [PRODUCT] and testing things out. If you'd like, we can schedule an onboarding call for next week using my meetings link, and I can walk you through it.
For customer support, don't hesitate to reach out to us via phone [NUMBER], email [ADDRESS], or live chat [CLICK-TO-CHAT], or you can connect with my directly using the contact information below.
Looking forward to hearing from you soon!
Cheers, [YOUR NAME]
"
293,Service_Welcome,"
Hi [FIRST NAME],
Thanks for your recent purchase and congratulations on your account upgrade! We're excited to continue working with you and we see this as the next step towards our goal of [COMPANY MISSION/PRODUCT VALUE PROPOSITION].
With your new [COMPANY NAME] account, you'll get:

[TOOLS]
[BENEFITS]
[CUSTOMER SUPPORT]

We know you're probably familiar with our tools already, but we recommend new customers check out the following resources for the upgrade you just purchased.

[BLOG POST]
[EBOOK]
[VIDEO]

As always, if you have any questions about your shiny new account, please don't hesitate to reach out to us via phone [NUMBER], email [ADDRESS], or live chat [CLICK-TO-CHAT], as our support team would be more than happy to help!
Cheers, [YOUR NAME]
"
294,Service_Welcome,"
Hi [FIRST NAME],
Thanks for signing up for the [Company Name] newsletter!
This [Daily, Weekly, Monthly, etc.] newsletter will help keep you updated on all things [Company Name]. This includes new products, feature upgrades, promotions, events, and more.
This week, we’re covering [Blog/Newsletter Topic]. But, if you’d like to get a head start, you can jump right into the action by clicking the link here (Hyperlink to Content).
If you have any questions about our content, or if you’d like to update your newsletter preferences, please feel welcome to reach out and we would be more than happy to help!
Cheers!
[Your Name]
"
295,Sales_email_that_prove_flattery_will_get_everywhere,"
Hi [Prospect],
I think there is an opportunity for us to help you run some amazing campaigns that can increase sales, generate buzz, and enhance brand awareness through our network's YouTube videos.
Our platform has completely revolutionized the way beauty, fashion, and lifestyle brands partner with YouTube Influencers by providing easy access to thousands of creators, by facilitating end-to-end conversations from campaign inception to completion, and by providing real time analytics across many more performance metrics than any other platform. Would love to tell you more about the ROI we are currently getting for our brand partners. You can also check out our media deck. 
If interested, I find it’s best to learn more about your needs over a quick call -- so let me know your upcoming availability.
Looking forward to connecting :)
Best,
[Rep]
"
296,Sales_email_that_prove_flattery_will_get_everywhere,"
Hi [Prospect],
A friend of mine just introduced me to [Brand]. He had such high praise that I immediately signed up for your [product] beta launch notification.
He also told me that I'd be impressed with your influencer marketing. He was right! Looks like you're getting some great traction with the [hashtag] Instagram posts and I really loved this YouTube video: [link]. Great choice to work with [YouTube creator] as they always seem to drive great results.
Are you seeing a measurably higher customer acquisition rate from these [hashtag] posts and YouTube videos compared to other marketing efforts?
Best,
[Rep]
"
297,Sales_email_that_prove_flattery_will_get_everywhere,"
Sorry. Somehow I missed this email. That's awesome that your friend recommended you and even better to hear that you're considering [product]. We would love to have you. I could actually give you a discount as well if you'd like :-)
Influencer marketing has been great for us. As a startup it's probably the most efficient way to help organically grow your base. That being said, it's a mixed bag when it comes to ROI based on conversions. Some bloggers/YouTubers etc. are awesome from a brand awareness standpoint but aren't as effective in conversions. We've had some big wins and others that are just okay. All in all, it works out, but it's sometimes tough to predict results. As as startup with limited resources, the hit or miss nature prevents us from doing a lot more of it.
"
298,Sales_email_that_prove_flattery_will_get_everywhere,"
Hi [Prospect],
I've been really impressed with your influencer marketing on Instagram and YouTube. I shared your YouTube video with my friends on Facebook and reposted a photo from [creator] on Grapevine's Instagram page as an example of great influencer marketing. I felt she really brought your brand aesthetic into her amazing photo. You can see yours and other great examples of influencer marketing at #GrapeFinds: https://www.instagram.com/explore/tags/grapefinds/
I can see you're getting great buzz based on the number of likes. Are you happy with the increased engagement you're getting compared to the spend?
Best,
[Rep]
"
299,Sales_email_that_prove_flattery_will_get_everywhere,"
Hi [Rep],
Thanks for your interest in [Company]. I’m glad to see that our YouTube videos and instagram work is having a good impact! I did some research on Grapevine and would be interested to learn more about the platform. We are currently using a YouTube influencer service that I am not super happy with, so I would love to learn more about Grapevine. Can you please send through some information, case studies, minimum spend info, etc?
"
300,Sales_email_that_prove_flattery_will_get_everywhere,"
Hi [Prospect Name],
I was speaking with [creator] the other day and she said that she's basically lived in your [product] all winter. She's a huge fan of [Brand] She specifically loves X about [product].
I'm also a huge social media nerd and love your Instagram page. It looks like there are a number of influencers with strong followings who are sharing your products.
With this kind of success, campaign coordination via email and social channels usually becomes frustrating and time-consuming. Sometimes, it becomes almost impossible to track who you are working with, let alone the results from each campaign. How are you keeping yourself organized?
Best,
[Rep]
"
301,Sales_email_that_prove_flattery_will_get_everywhere,"
It’s such a pleasure to connect. Love that you’re hearing such great things about [Brand] and glad [product] was a hit. I’m still wearing it myself.
I love the idea of Grapevine and would love to schedule time to chat about the platform. Sounds so amazing!
"
302,Sales_email_that_prove_flattery_will_get_everywhere,"
Hi [Prospect],
Not sure if you saw my note below? Reason I'm asking whether the campaign has been successful is because I'm always looking for ways to help my clients do better campaigns. Yours looks like a good example.
Would you like to swap notes or ideas re: influencer marketing? I have 100s of examples that I can share too.
Best,
[Rep]
-------------------
[original message]
"
303,Sales_email_that_prove_flattery_will_get_everywhere,"
Sorry for the slow response! It's nice to meet you, and thanks for getting in touch. :) Right now, my digital marketing budgets are already committed for the year but I will definitely keep Grapevine in mind should anything open up.
Enjoy the rest of your Thursday! xx
"
304,Service_Apology_to_customer,"
Dear [Customer Name],
I'm so sorry that I gave you an invalid solution to your software malfunction. I take full responsibility for my actions and deeply regret the inconvenience that it must have caused you.
I misunderstood the issue you were having when we were speaking on the phone, and that's why I ended up giving you a solution that was incorrect. That's no excuse, and I apologize for my unguided actions. In the future, I will be sure to ask several questions of my customers to fully understand the situation before offering a solution.
I hope you can forgive me and that we can continue to work together if you have any more support needs.
Let me know if you have any questions, comments, or concerns.
Best,
[Your name]
"
305,Service_Apology_to_customer,"
To our valuable [Company Name] customers,
We're sorry. At [Time] today, we experienced [Description of issue], which affected [Number] customers.
Here's what happened: [Detailed explanation of source of problem and status of resolution].
We know what it feels like to be waiting for a resolution to a problem, and we're sorry we put you in that situation. We are lucky to have you as [Company] customers and on this morning, we didn't live up to our end of the relationship.
To help make it better, we are doing a full analysis on this issue, the root cause, the impact, and how to prevent this from happening again. Thank you for your patience with us as we dig in and get back to helping you grow with [Product]. 
Sincerely,
[Executive Name]
"
306,Service_Apology_to_customer,"
Dear [Customer Name],
On behalf of [Company Name], I want to extend our apologies for your experience with [Employee/Contractor Name].
From our understanding, [explanation of the incident], which prevented you from [customer's goal]. We sincerely regret this misfortunate incident and apologize for any inconvenience this may have caused.
At [Company Name], our mission is to [Company's Mission], but in this case, we failed to deliver that experience. Since [Employee/Contractor Name] is under my supervision, I want to personally apologize for this mistake. [Employee/Contractor Name] has been notified of your feedback, and we are [steps being taken to resolve the issue or reprimand the employee].
Thank you again for bringing this to my attention, and I sincerely appreciate your patience with us as we work to resolve this issue. I'm confident your next experience with our employees will be up to the high standard that you've come to expect from [Company Name].
 
Sincerely,
[Executive Name]
"
307,Formal_Valentine's_day,"
I can offer you a free consultation on [your lead gen strategy, D&I initiatives, customer referrals plays]. I’ve worked with several companies in your space, including [similar company #1] and [similar company #2], and I’d love to share some of the things that worked for them — as well as some ideas I had just for [name of prospect’s company].
If you’re interested, you can book some time on my calendar here: [Link to Meetings tool.]
Best,
[Your name]
"
308,Formal_Valentine's_day,"
Hi [prospect name],
I’m sure what you were really hoping for this year on Valentine’s Day was [a one-year subscription to a product, an upgrade to our Pro version, 100 shipments of Product A, etc.] But if you just got chocolates or flowers, don’t fear — you can always treat yourself.
I’d love to show you how [product] can support your [Marketing, Sales, Customer Support, etc.] goals in 2021. Do you have 10 minutes this week to catch up?
Best,
[Your name]
"
309,Formal_Valentine's_day,"
[Prospect], you’re probably wondering why.
It’s not because I’m about to eat my body weight in chocolate-covered almonds (my mom always comes through.) It’s because I have a good feeling you’re going to schedule another call with me so we can pick up where we left off. Your [lead gen, recruiting, events marketing, employee wellness] strategy is important to me. :)
What do you say — make my day?
[Your name]
"
310,Formal_Valentine's_day,"
Hi [prospect],
I haven’t heard from you in a while. Usually, when someone vanishes like this, it’s because A) they’ve gotten caught up in other projects at work, B) this isn’t a priority right now, or C) they’re no longer interested.
If it’s A) or B), will you let me know?
Thanks,
[Your name]
"
